id,AL,AK,AZ,AR,CA,CO,CT,FL,GA,ID,IL,IN,IA,KS,KY,LA,MD,MA,MI,MN,MS,MO,NE,NV,NJ,NM,NY,NC,OH,OK,OR,PA,RI,SC,TX,UT,VA,WA,WV,WI,cli,ili,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask,travel_outside_state,work_outside_home,shop,restaurant,spent_time,large_event,public_transit,anxious,depressed,felt_isolated,worried_become_ill,worried_finances,tested_positive,cli,ili,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask,travel_outside_state,work_outside_home,shop,restaurant,spent_time,large_event,public_transit,anxious,depressed,felt_isolated,worried_become_ill,worried_finances,tested_positive,cli,ili,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask,travel_outside_state,work_outside_home,shop,restaurant,spent_time,large_event,public_transit,anxious,depressed,felt_isolated,worried_become_ill,worried_finances,tested_positive
2389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5048691,1.5059331,39.6405623,33.1732219,92.7677699,4.9715496,32.5296058,56.6982928,14.7974539,36.2319736,10.581207,2.3460425,18.7598319,15.1481654,23.6481842,63.5554974,42.6501195,21.9609141,1.3450361,1.3542031,39.5255636,32.9164508,92.7469169,5.3389199,32.033718,56.9516482,15.0311055,36.4971883,10.1103871,2.1514739,18.7764831,14.9403828,23.5337319,63.23976,43.0307842,21.5426528,1.4083355,1.3902013,39.4563662,33.0067817,93.1380651,5.2379247,31.6903321,57.282483,15.4505373,36.8985997,10.0729434,2.2585637,18.2722635,14.2286608,22.7555005,63.8076173,43.2768899,23.8535154
2390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3450361,1.3542031,39.5255636,32.9164508,92.7469169,5.3389199,32.033718,56.9516482,15.0311055,36.4971883,10.1103871,2.1514739,18.7764831,14.9403828,23.5337319,63.23976,43.0307842,21.5426528,1.4083355,1.3902013,39.4563662,33.0067817,93.1380651,5.2379247,31.6903321,57.282483,15.4505373,36.8985997,10.0729434,2.2585637,18.2722635,14.2286608,22.7555005,63.8076173,43.2768899,23.8535154,1.2448372,1.2265778,38.5347351,32.0251318,93.4044126,5.7169522,31.280198,58.1799539,15.9234308,37.5543285,10.4751582,2.2743039,18.0513093,14.5869495,23.2584395,63.6787547,43.6059225,23.2383362
2391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4083355,1.3902013,39.4563662,33.0067817,93.1380651,5.2379247,31.6903321,57.282483,15.4505373,36.8985997,10.0729434,2.2585637,18.2722635,14.2286608,22.7555005,63.8076173,43.2768899,23.8535154,1.2448372,1.2265778,38.5347351,32.0251318,93.4044126,5.7169522,31.280198,58.1799539,15.9234308,37.5543285,10.4751582,2.2743039,18.0513093,14.5869495,23.2584395,63.6787547,43.6059225,23.2383362,1.1789591,1.160442,38.612669,31.532312,93.3106505,6.2040463,29.7404894,58.1974254,15.777319,39.4363298,10.7909691,2.3399898,18.0585479,14.6578941,23.3323565,63.5819315,43.5783792,23.0122119
2392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2448372,1.2265778,38.5347351,32.0251318,93.4044126,5.7169522,31.280198,58.1799539,15.9234308,37.5543285,10.4751582,2.2743039,18.0513093,14.5869495,23.2584395,63.6787547,43.6059225,23.2383362,1.1789591,1.160442,38.612669,31.532312,93.3106505,6.2040463,29.7404894,58.1974254,15.777319,39.4363298,10.7909691,2.3399898,18.0585479,14.6578941,23.3323565,63.5819315,43.5783792,23.0122119,1.0966745,1.0828001,37.1126922,30.757417,93.3890246,6.0034014,26.722974,55.7330007,14.5051332,41.7400503,11.2052131,2.1477893,17.8449869,14.9490994,23.8032363,63.7835464,42.816613,22.872785
2393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1789591,1.160442,38.612669,31.532312,93.3106505,6.2040463,29.7404894,58.1974254,15.777319,39.4363298,10.7909691,2.3399898,18.0585479,14.6578941,23.3323565,63.5819315,43.5783792,23.0122119,1.0966745,1.0828001,37.1126922,30.757417,93.3890246,6.0034014,26.722974,55.7330007,14.5051332,41.7400503,11.2052131,2.1477893,17.8449869,14.9490994,23.8032363,63.7835464,42.816613,22.872785,1.024217,1.0349867,37.32932,31.0356145,93.4206149,6.638397,25.1217027,54.236539,13.621953,41.8898298,10.969459,2.1486265,17.2925728,14.611021,22.9935624,63.2090195,42.7436098,22.0620302
2394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0966745,1.0828001,37.1126922,30.757417,93.3890246,6.0034014,26.722974,55.7330007,14.5051332,41.7400503,11.2052131,2.1477893,17.8449869,14.9490994,23.8032363,63.7835464,42.816613,22.872785,1.024217,1.0349867,37.32932,31.0356145,93.4206149,6.638397,25.1217027,54.236539,13.621953,41.8898298,10.969459,2.1486265,17.2925728,14.611021,22.9935624,63.2090195,42.7436098,22.0620302,1.1458692,1.1671801,37.8623627,31.4285413,93.4547058,6.4946044,24.3126782,53.1171303,13.0916191,41.3236917,10.5339594,2.1898648,17.3393592,14.0026361,22.8257509,63.8771639,43.5102592,24.7079573
2395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.024217,1.0349867,37.32932,31.0356145,93.4206149,6.638397,25.1217027,54.236539,13.621953,41.8898298,10.969459,2.1486265,17.2925728,14.611021,22.9935624,63.2090195,42.7436098,22.0620302,1.1458692,1.1671801,37.8623627,31.4285413,93.4547058,6.4946044,24.3126782,53.1171303,13.0916191,41.3236917,10.5339594,2.1898648,17.3393592,14.0026361,22.8257509,63.8771639,43.5102592,24.7079573,1.1594608,1.2069957,37.8390336,31.6621123,93.5654221,6.1912299,23.5660971,52.4083572,13.2327114,41.1915557,10.8238757,2.2344415,17.6255745,14.5279597,22.7591976,64.1210343,43.3761144,25.074539
2396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1458692,1.1671801,37.8623627,31.4285413,93.4547058,6.4946044,24.3126782,53.1171303,13.0916191,41.3236917,10.5339594,2.1898648,17.3393592,14.0026361,22.8257509,63.8771639,43.5102592,24.7079573,1.1594608,1.2069957,37.8390336,31.6621123,93.5654221,6.1912299,23.5660971,52.4083572,13.2327114,41.1915557,10.8238757,2.2344415,17.6255745,14.5279597,22.7591976,64.1210343,43.3761144,25.074539,1.0785243,1.1495243,37.3498233,30.9586527,93.0984917,6.6282752,23.6710122,51.4652607,13.2123983,41.1038935,11.0648485,2.2253595,18.3939246,15.3388438,23.2212726,64.6170574,42.4653084,24.3183151
2397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1594608,1.2069957,37.8390336,31.6621123,93.5654221,6.1912299,23.5660971,52.4083572,13.2327114,41.1915557,10.8238757,2.2344415,17.6255745,14.5279597,22.7591976,64.1210343,43.3761144,25.074539,1.0785243,1.1495243,37.3498233,30.9586527,93.0984917,6.6282752,23.6710122,51.4652607,13.2123983,41.1038935,11.0648485,2.2253595,18.3939246,15.3388438,23.2212726,64.6170574,42.4653084,24.3183151,1.2186166,1.3019134,38.1556517,31.6042604,92.9391715,6.8781088,23.1635643,50.2818629,13.4488344,40.9678104,10.9281939,2.0134385,18.2024351,14.4415292,22.2995821,65.202785,42.0246144,26.8412835
2398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0785243,1.1495243,37.3498233,30.9586527,93.0984917,6.6282752,23.6710122,51.4652607,13.2123983,41.1038935,11.0648485,2.2253595,18.3939246,15.3388438,23.2212726,64.6170574,42.4653084,24.3183151,1.2186166,1.3019134,38.1556517,31.6042604,92.9391715,6.8781088,23.1635643,50.2818629,13.4488344,40.9678104,10.9281939,2.0134385,18.2024351,14.4415292,22.2995821,65.202785,42.0246144,26.8412835,1.3208963,1.3777006,37.9677215,31.7601246,92.6926963,7.263963,23.6618266,50.287561,13.9645386,39.5503696,10.3954536,2.1861083,18.7506102,14.510599,21.9227571,65.2186404,42.5072942,27.608902
2399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2186166,1.3019134,38.1556517,31.6042604,92.9391715,6.8781088,23.1635643,50.2818629,13.4488344,40.9678104,10.9281939,2.0134385,18.2024351,14.4415292,22.2995821,65.202785,42.0246144,26.8412835,1.3208963,1.3777006,37.9677215,31.7601246,92.6926963,7.263963,23.6618266,50.287561,13.9645386,39.5503696,10.3954536,2.1861083,18.7506102,14.510599,21.9227571,65.2186404,42.5072942,27.608902,1.405153,1.4648179,38.3302942,31.6701613,92.6561371,7.5566777,24.6943136,52.2561724,15.4206043,37.8676998,9.7234122,2.2527438,18.3520349,14.0804535,21.3235378,65.5954409,41.8239626,26.6905178
2400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3208963,1.3777006,37.9677215,31.7601246,92.6926963,7.263963,23.6618266,50.287561,13.9645386,39.5503696,10.3954536,2.1861083,18.7506102,14.510599,21.9227571,65.2186404,42.5072942,27.608902,1.405153,1.4648179,38.3302942,31.6701613,92.6561371,7.5566777,24.6943136,52.2561724,15.4206043,37.8676998,9.7234122,2.2527438,18.3520349,14.0804535,21.3235378,65.5954409,41.8239626,26.6905178,1.5267878,1.6127764,38.5750578,31.529051,92.4088387,7.815474,24.9049391,52.5039457,16.0938723,35.9887683,9.2899775,2.3406321,18.4839833,14.0841962,21.2286644,65.4746353,41.6248403,27.318347
2401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.405153,1.4648179,38.3302942,31.6701613,92.6561371,7.5566777,24.6943136,52.2561724,15.4206043,37.8676998,9.7234122,2.2527438,18.3520349,14.0804535,21.3235378,65.5954409,41.8239626,26.6905178,1.5267878,1.6127764,38.5750578,31.529051,92.4088387,7.815474,24.9049391,52.5039457,16.0938723,35.9887683,9.2899775,2.3406321,18.4839833,14.0841962,21.2286644,65.4746353,41.6248403,27.318347,1.5090101,1.5521255,38.0261465,31.187136,92.5062699,8.0484467,25.1417086,52.6380023,16.51851,36.3848914,9.4346624,2.3760377,18.193992,14.3963672,20.8831673,65.4502587,40.8129725,25.2175529
2402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5267878,1.6127764,38.5750578,31.529051,92.4088387,7.815474,24.9049391,52.5039457,16.0938723,35.9887683,9.2899775,2.3406321,18.4839833,14.0841962,21.2286644,65.4746353,41.6248403,27.318347,1.5090101,1.5521255,38.0261465,31.187136,92.5062699,8.0484467,25.1417086,52.6380023,16.51851,36.3848914,9.4346624,2.3760377,18.193992,14.3963672,20.8831673,65.4502587,40.8129725,25.2175529,1.5525044,1.5717881,38.6735578,31.678671,92.3242131,8.2785708,26.258821,52.4211995,16.3320542,36.415676,9.3200345,2.3897118,18.4317708,14.6152866,21.5665398,66.0186438,41.1902154,25.0881964
2403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5090101,1.5521255,38.0261465,31.187136,92.5062699,8.0484467,25.1417086,52.6380023,16.51851,36.3848914,9.4346624,2.3760377,18.193992,14.3963672,20.8831673,65.4502587,40.8129725,25.2175529,1.5525044,1.5717881,38.6735578,31.678671,92.3242131,8.2785708,26.258821,52.4211995,16.3320542,36.415676,9.3200345,2.3897118,18.4317708,14.6152866,21.5665398,66.0186438,41.1902154,25.0881964,1.6298721,1.6505226,39.4333303,33.0442224,92.2881827,8.6084228,27.279515,52.0713937,16.3056446,36.0342843,9.1040252,2.3776134,18.4704193,14.9371057,21.7184087,65.8361756,41.6885925,25.8746895
2404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5525044,1.5717881,38.6735578,31.678671,92.3242131,8.2785708,26.258821,52.4211995,16.3320542,36.415676,9.3200345,2.3897118,18.4317708,14.6152866,21.5665398,66.0186438,41.1902154,25.0881964,1.6298721,1.6505226,39.4333303,33.0442224,92.2881827,8.6084228,27.279515,52.0713937,16.3056446,36.0342843,9.1040252,2.3776134,18.4704193,14.9371057,21.7184087,65.8361756,41.6885925,25.8746895,1.4907473,1.5231269,39.505721,33.1935459,92.3160833,8.3295548,28.5347807,51.8176226,15.8240693,35.5596666,8.745339,2.5164962,19.2250226,15.0377712,22.7122645,65.5169591,42.3726826,25.9019016
2405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.6298721,1.6505226,39.4333303,33.0442224,92.2881827,8.6084228,27.279515,52.0713937,16.3056446,36.0342843,9.1040252,2.3776134,18.4704193,14.9371057,21.7184087,65.8361756,41.6885925,25.8746895,1.4907473,1.5231269,39.505721,33.1935459,92.3160833,8.3295548,28.5347807,51.8176226,15.8240693,35.5596666,8.745339,2.5164962,19.2250226,15.0377712,22.7122645,65.5169591,42.3726826,25.9019016,1.3904996,1.4460184,39.7708536,33.3686018,92.6228448,7.5414018,29.4832553,51.1863459,15.9370904,34.8972148,8.7505561,2.4199072,19.2604231,14.9991729,22.6965331,65.6448946,42.3502991,25.8174401
2406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4907473,1.5231269,39.505721,33.1935459,92.3160833,8.3295548,28.5347807,51.8176226,15.8240693,35.5596666,8.745339,2.5164962,19.2250226,15.0377712,22.7122645,65.5169591,42.3726826,25.9019016,1.3904996,1.4460184,39.7708536,33.3686018,92.6228448,7.5414018,29.4832553,51.1863459,15.9370904,34.8972148,8.7505561,2.4199072,19.2604231,14.9991729,22.6965331,65.6448946,42.3502991,25.8174401,1.368156,1.4285811,40.1849067,33.8594755,92.7904907,7.1004932,31.3809322,50.6623325,15.4909658,34.1585427,8.6996512,2.5547424,20.2605323,15.2709305,23.5020653,65.7415903,42.9078151,28.1734968
2407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3904996,1.4460184,39.7708536,33.3686018,92.6228448,7.5414018,29.4832553,51.1863459,15.9370904,34.8972148,8.7505561,2.4199072,19.2604231,14.9991729,22.6965331,65.6448946,42.3502991,25.8174401,1.368156,1.4285811,40.1849067,33.8594755,92.7904907,7.1004932,31.3809322,50.6623325,15.4909658,34.1585427,8.6996512,2.5547424,20.2605323,15.2709305,23.5020653,65.7415903,42.9078151,28.1734968,1.3576448,1.3843631,39.4561163,33.6894261,92.28911,6.6474574,32.8786494,50.5974272,15.637056,34.5019663,9.074857,2.4737319,20.5388208,15.268887,23.7915094,65.5618317,42.8088349,27.1686589
2408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.368156,1.4285811,40.1849067,33.8594755,92.7904907,7.1004932,31.3809322,50.6623325,15.4909658,34.1585427,8.6996512,2.5547424,20.2605323,15.2709305,23.5020653,65.7415903,42.9078151,28.1734968,1.3576448,1.3843631,39.4561163,33.6894261,92.28911,6.6474574,32.8786494,50.5974272,15.637056,34.5019663,9.074857,2.4737319,20.5388208,15.268887,23.7915094,65.5618317,42.8088349,27.1686589,1.3410426,1.3821595,39.8391874,33.7905834,92.2762145,6.056172,33.7502481,50.4887729,15.2792629,34.3079158,8.8990345,2.3897707,20.8641487,15.6043007,24.2031104,65.7129016,42.9312541,29.0540115
2409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3576448,1.3843631,39.4561163,33.6894261,92.28911,6.6474574,32.8786494,50.5974272,15.637056,34.5019663,9.074857,2.4737319,20.5388208,15.268887,23.7915094,65.5618317,42.8088349,27.1686589,1.3410426,1.3821595,39.8391874,33.7905834,92.2762145,6.056172,33.7502481,50.4887729,15.2792629,34.3079158,8.8990345,2.3897707,20.8641487,15.6043007,24.2031104,65.7129016,42.9312541,29.0540115,1.4009688,1.4426959,38.940322,32.9680006,92.2903536,5.6981213,34.3143789,50.5949563,15.3185888,33.8477064,8.7183571,2.5504653,21.3549948,15.5303289,24.4261436,65.2048554,42.6878728,30.372264
2410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3410426,1.3821595,39.8391874,33.7905834,92.2762145,6.056172,33.7502481,50.4887729,15.2792629,34.3079158,8.8990345,2.3897707,20.8641487,15.6043007,24.2031104,65.7129016,42.9312541,29.0540115,1.4009688,1.4426959,38.940322,32.9680006,92.2903536,5.6981213,34.3143789,50.5949563,15.3185888,33.8477064,8.7183571,2.5504653,21.3549948,15.5303289,24.4261436,65.2048554,42.6878728,30.372264,1.4274448,1.485392,38.3837277,32.1449696,92.4934505,4.988997,34.0893605,50.3465966,15.3456563,33.5547206,8.7425031,2.5128066,21.0695148,14.8214621,24.3869027,65.6562988,42.5677601,31.4549094
2411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4009688,1.4426959,38.940322,32.9680006,92.2903536,5.6981213,34.3143789,50.5949563,15.3185888,33.8477064,8.7183571,2.5504653,21.3549948,15.5303289,24.4261436,65.2048554,42.6878728,30.372264,1.4274448,1.485392,38.3837277,32.1449696,92.4934505,4.988997,34.0893605,50.3465966,15.3456563,33.5547206,8.7425031,2.5128066,21.0695148,14.8214621,24.3869027,65.6562988,42.5677601,31.4549094,1.3751492,1.4383065,38.2379649,31.9607808,92.659296,4.5376754,34.2465316,49.7969002,15.4890826,33.9019401,8.7658742,2.5104261,20.614357,14.9594751,23.7263489,65.7832922,41.4190866,30.562889
2412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4274448,1.485392,38.3837277,32.1449696,92.4934505,4.988997,34.0893605,50.3465966,15.3456563,33.5547206,8.7425031,2.5128066,21.0695148,14.8214621,24.3869027,65.6562988,42.5677601,31.4549094,1.3751492,1.4383065,38.2379649,31.9607808,92.659296,4.5376754,34.2465316,49.7969002,15.4890826,33.9019401,8.7658742,2.5104261,20.614357,14.9594751,23.7263489,65.7832922,41.4190866,30.562889,1.2415595,1.3215941,38.2957226,32.3216445,92.8845647,4.4891687,34.5262109,50.06512,15.2537831,34.9772542,8.6302154,2.4489038,19.9980987,14.381513,23.5465144,66.1816069,40.9664966,29.9533108
2413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3751492,1.4383065,38.2379649,31.9607808,92.659296,4.5376754,34.2465316,49.7969002,15.4890826,33.9019401,8.7658742,2.5104261,20.614357,14.9594751,23.7263489,65.7832922,41.4190866,30.562889,1.2415595,1.3215941,38.2957226,32.3216445,92.8845647,4.4891687,34.5262109,50.06512,15.2537831,34.9772542,8.6302154,2.4489038,19.9980987,14.381513,23.5465144,66.1816069,40.9664966,29.9533108,1.2425082,1.3540192,38.1490697,32.2139377,92.822417,4.617359,34.4887016,50.5267998,15.2127351,35.383536,8.7482606,2.3416226,20.027467,14.4649972,23.4460308,66.3268605,42.4139497,27.6611963
2414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2415595,1.3215941,38.2957226,32.3216445,92.8845647,4.4891687,34.5262109,50.06512,15.2537831,34.9772542,8.6302154,2.4489038,19.9980987,14.381513,23.5465144,66.1816069,40.9664966,29.9533108,1.2425082,1.3540192,38.1490697,32.2139377,92.822417,4.617359,34.4887016,50.5267998,15.2127351,35.383536,8.7482606,2.3416226,20.027467,14.4649972,23.4460308,66.3268605,42.4139497,27.6611963,1.1489398,1.2529835,38.5730505,32.1028684,93.3095487,4.5697496,34.4642166,50.7375604,15.1585708,35.6484878,8.9798802,2.5770915,20.4819728,14.8695078,23.6451011,66.8624638,42.2073442,28.9574364
2415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2425082,1.3540192,38.1490697,32.2139377,92.822417,4.617359,34.4887016,50.5267998,15.2127351,35.383536,8.7482606,2.3416226,20.027467,14.4649972,23.4460308,66.3268605,42.4139497,27.6611963,1.1489398,1.2529835,38.5730505,32.1028684,93.3095487,4.5697496,34.4642166,50.7375604,15.1585708,35.6484878,8.9798802,2.5770915,20.4819728,14.8695078,23.6451011,66.8624638,42.2073442,28.9574364,1.0390227,1.142113,36.9830566,30.8686866,93.0861808,4.8808655,34.4961691,51.8570122,16.287887,36.3356548,9.4999793,2.9023077,19.9280145,14.2495171,23.3866109,66.8083499,42.2134851,25.5266237
2416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1489398,1.2529835,38.5730505,32.1028684,93.3095487,4.5697496,34.4642166,50.7375604,15.1585708,35.6484878,8.9798802,2.5770915,20.4819728,14.8695078,23.6451011,66.8624638,42.2073442,28.9574364,1.0390227,1.142113,36.9830566,30.8686866,93.0861808,4.8808655,34.4961691,51.8570122,16.287887,36.3356548,9.4999793,2.9023077,19.9280145,14.2495171,23.3866109,66.8083499,42.2134851,25.5266237,0.8998035,1.0098916,36.247857,30.1756245,93.4384731,4.9944894,33.8282222,51.8848998,16.6224567,36.9416687,9.5457588,2.7835024,19.1342834,13.4709534,22.6240872,67.3058056,41.1965273,23.2717664
